gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,gameDate
0022200415,1610612754,Indiana,Pacers,IND,pacers,240:00,112.6,114.7,107.4,110.2,5.2,4.5,0.682,1.67,20.5,0.178,0.674,0.429,16.216,16.5,0.598,0.638,1.0,0.195,110.88,108.5,90.42,109.0,0.527,2022-12-14
0022200415,1610612744,Golden State,Warriors,GSW,warriors,240:00,107.4,110.2,112.6,114.7,-5.2,-4.5,0.675,1.13,18.0,0.326,0.822,0.571,21.668,22.2,0.547,0.602,1.0,0.197,110.88,108.5,90.42,108.0,0.473,2022-12-14
0022200416,1610612753,Orlando,Magic,ORL,magic,240:00,127.1,132.4,121.7,120.4,5.4,12.0,0.596,2.0,18.9,0.367,0.739,0.547,13.183,13.7,0.591,0.636,1.0,0.193,104.04,102.5,85.42,102.0,0.534,2022-12-14
0022200416,1610612737,Atlanta,Hawks,ATL,hawks,240:00,121.7,120.4,127.1,132.4,-5.4,-12.0,0.682,2.31,21.0,0.261,0.633,0.453,12.76,12.6,0.568,0.621,1.0,0.198,104.04,102.5,85.42,103.0,0.466,2022-12-14
0022200418,1610612741,Chicago,Bulls,CHI,bulls,265:00,116.9,115.4,121.9,123.1,-5.0,-7.7,0.543,2.08,19.1,0.1,0.62,0.389,11.687,11.5,0.601,0.64,1.0,0.199,94.04,94.19,78.49,104.0,0.509,2022-12-14
0022200418,1610612752,New York,Knicks,NYK,knicks,265:00,121.9,123.1,116.9,115.4,5.0,7.7,0.556,1.39,17.2,0.38,0.9,0.611,17.143,17.3,0.593,0.627,1.0,0.193,94.04,94.19,78.49,104.0,0.491,2022-12-14
0022200417,1610612761,Toronto,Raptors,TOR,raptors,240:00,120.7,121.8,119.5,120.4,1.3,1.4,0.532,3.57,18.1,0.24,0.633,0.434,6.871,6.9,0.532,0.581,1.0,0.2,102.84,102.0,85.0,101.0,0.496,2022-12-14
0022200417,1610612758,Sacramento,Kings,SAC,kings,240:00,119.5,120.4,120.7,121.8,-1.3,-1.4,0.644,1.93,19.9,0.367,0.76,0.566,14.451,14.6,0.575,0.609,1.0,0.2,102.84,102.0,85.0,103.0,0.504,2022-12-14
0022200423,1610612746,LA,Clippers,LAC,clippers,240:00,99.8,100.0,90.5,90.7,9.2,9.3,0.618,1.4,15.6,0.345,0.813,0.563,15.115,15.2,0.461,0.504,1.0,0.198,98.22,98.0,81.67,99.0,0.547,2022-12-14
0022200423,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,90.5,90.7,99.8,100.0,-9.2,-9.3,0.484,0.88,12.6,0.188,0.655,0.437,17.49,17.5,0.446,0.505,1.0,0.202,98.22,98.0,81.67,97.0,0.453,2022-12-14
0022200422,1610612743,Denver,Nuggets,DEN,nuggets,240:00,127.7,129.4,115.2,116.4,12.5,13.0,0.574,1.63,20.9,0.3,0.833,0.628,17.21,17.4,0.675,0.716,1.0,0.198,110.76,109.5,91.25,109.0,0.589,2022-12-14
0022200422,1610612764,Washington,Wizards,WAS,wizards,240:00,115.2,116.4,127.7,129.4,-12.5,-13.0,0.833,2.86,25.8,0.167,0.7,0.372,12.599,12.7,0.632,0.633,1.0,0.198,110.76,109.5,91.25,110.0,0.411,2022-12-14
0022200419,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,109.0,110.2,110.4,111.1,-1.5,-0.9,0.634,1.86,19.7,0.205,0.784,0.516,14.124,14.3,0.555,0.586,1.0,0.2,99.36,98.5,82.08,98.0,0.534,2022-12-14
0022200419,1610612748,Miami,Heat,MIA,heat,240:00,110.4,111.1,109.0,110.2,1.5,0.9,0.676,1.79,19.0,0.216,0.795,0.484,14.056,14.1,0.57,0.594,1.0,0.201,99.36,98.5,82.08,99.0,0.466,2022-12-14
0022200427,1610612746,LA,Clippers,LAC,clippers,240:00,98.7,100.0,114.5,119.4,-15.8,-19.4,0.618,1.17,15.2,0.387,0.642,0.504,18.703,18.9,0.444,0.479,1.0,0.193,96.58,94.0,78.33,95.0,0.364,2022-12-15
0022200427,1610612756,Phoenix,Suns,PHX,suns,240:00,114.5,119.4,98.7,100.0,15.8,19.4,0.614,3.0,19.4,0.358,0.613,0.496,9.286,9.7,0.511,0.539,1.0,0.197,96.58,94.0,78.33,93.0,0.636,2022-12-15
0022200425,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,133.8,139.2,97.2,98.1,36.6,41.2,0.536,3.75,20.0,0.34,0.754,0.574,7.539,7.8,0.608,0.633,1.0,0.193,105.0,102.5,85.42,102.0,0.693,2022-12-15
0022200425,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,97.2,98.1,133.8,139.2,-36.6,-41.2,0.629,2.44,16.1,0.246,0.66,0.426,8.664,8.7,0.441,0.477,1.0,0.2,105.0,102.5,85.42,103.0,0.307,2022-12-15
0022200424,1610612745,Houston,Rockets,HOU,rockets,240:00,109.7,110.2,113.1,114.4,-3.5,-4.2,0.5,1.47,15.9,0.412,0.673,0.544,15.232,15.3,0.516,0.532,1.0,0.196,98.3,97.5,81.25,98.0,0.511,2022-12-15
0022200424,1610612748,Miami,Heat,MIA,heat,240:00,113.1,114.4,109.7,110.2,3.5,4.2,0.538,1.5,15.8,0.327,0.588,0.456,14.268,14.4,0.534,0.566,1.0,0.198,98.3,97.5,81.25,97.0,0.489,2022-12-15
0022200426,1610612762,Utah,Jazz,UTA,jazz,265:00,116.5,123.4,116.9,120.6,-0.4,2.8,0.571,1.5,16.2,0.396,0.625,0.514,14.124,15.0,0.554,0.61,1.0,0.201,101.25,96.91,80.75,107.0,0.522,2022-12-15
0022200426,1610612740,New Orleans,Pelicans,NOP,pelicans,265:00,116.9,120.6,116.5,123.4,0.4,-2.8,0.511,1.33,15.7,0.375,0.604,0.486,16.316,16.8,0.535,0.579,1.0,0.192,101.25,96.91,80.75,107.0,0.478,2022-12-15
0022200437,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,119.4,121.2,104.5,104.9,14.8,16.3,0.604,1.93,19.9,0.326,0.791,0.551,14.21,14.4,0.593,0.62,1.0,0.197,104.44,103.5,86.25,104.0,0.572,2022-12-16
0022200437,1610612743,Denver,Nuggets,DEN,nuggets,240:00,104.5,104.9,119.4,121.2,-14.8,-16.3,0.641,1.32,18.2,0.209,0.674,0.449,18.389,18.4,0.537,0.579,1.0,0.198,104.44,103.5,86.25,103.0,0.428,2022-12-16
0022200434,1610612741,Chicago,Bulls,CHI,bulls,240:00,92.4,91.9,110.6,115.2,-18.2,-23.2,0.722,1.3,20.6,0.098,0.656,0.431,20.3,20.2,0.545,0.565,1.0,0.201,100.8,99.0,82.5,99.0,0.417,2022-12-16
0022200434,1610612752,New York,Knicks,NYK,knicks,240:00,110.6,115.2,92.4,91.9,18.2,23.2,0.514,1.58,13.9,0.344,0.902,0.569,11.641,12.1,0.495,0.537,1.0,0.196,100.8,99.0,82.5,99.0,0.583,2022-12-16
0022200431,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,125.4,128.3,120.0,120.4,5.5,7.8,0.605,2.3,18.7,0.244,0.816,0.519,10.629,10.9,0.592,0.655,1.0,0.198,93.72,92.5,77.08,92.0,0.499,2022-12-16
0022200431,1610612754,Indiana,Pacers,IND,pacers,240:00,120.0,120.4,125.4,128.3,-5.5,-7.8,0.81,3.4,25.7,0.184,0.756,0.481,10.711,10.8,0.594,0.634,1.0,0.197,93.72,92.5,77.08,93.0,0.501,2022-12-16
0022200436,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,126.9,131.3,107.8,110.0,19.1,21.3,0.556,1.92,19.2,0.154,0.741,0.495,12.69,13.1,0.667,0.703,1.0,0.195,102.22,99.5,82.92,99.0,0.607,2022-12-16
0022200436,1610612757,Portland,Trail Blazers,POR,blazers,240:00,107.8,110.0,126.9,131.3,-19.1,-21.3,0.538,1.75,15.8,0.259,0.846,0.505,11.765,12.0,0.511,0.55,1.0,0.198,102.22,99.5,82.92,100.0,0.393,2022-12-16
0022200433,1610612761,Toronto,Raptors,TOR,raptors,240:00,117.5,120.8,122.5,125.3,-5.1,-4.4,0.415,1.89,13.8,0.239,0.813,0.474,9.113,9.4,0.542,0.599,1.0,0.195,97.94,95.5,79.58,96.0,0.458,2022-12-16
0022200433,1610612751,Brooklyn,Nets,BKN,nets,240:00,122.5,125.3,117.5,120.8,5.1,4.4,0.478,1.47,17.9,0.188,0.761,0.526,15.445,15.8,0.664,0.691,1.0,0.196,97.94,95.5,79.58,95.0,0.542,2022-12-16
0022200430,1610612738,Boston,Celtics,BOS,celtics,240:00,105.9,106.9,110.0,112.5,-4.2,-5.6,0.486,1.21,13.1,0.231,0.615,0.423,13.598,13.7,0.482,0.551,1.0,0.198,104.64,103.0,85.83,102.0,0.477,2022-12-16
0022200430,1610612753,Orlando,Magic,ORL,magic,240:00,110.0,112.5,105.9,106.9,4.2,5.6,0.452,1.06,13.5,0.385,0.769,0.577,16.93,17.3,0.511,0.566,1.0,0.196,104.64,103.0,85.83,104.0,0.523,2022-12-16
0022200432,1610612755,Philadelphia,76ers,PHI,sixers,240:00,115.0,113.5,102.2,103.9,12.8,9.5,0.59,1.53,16.8,0.265,0.732,0.514,14.614,14.4,0.547,0.598,1.0,0.199,103.18,103.0,85.83,104.0,0.555,2022-12-16
0022200432,1610612744,Golden State,Warriors,GSW,warriors,240:00,102.2,103.9,115.0,113.5,-12.8,-9.5,0.795,1.82,21.0,0.268,0.735,0.486,16.39,16.7,0.505,0.531,1.0,0.2,103.18,103.0,85.83,102.0,0.445,2022-12-16
0022200428,1610612766,Charlotte,Hornets,CHA,hornets,240:00,101.6,107.1,125.1,127.6,-23.5,-20.5,0.667,2.0,17.9,0.371,0.865,0.556,12.457,13.1,0.474,0.498,1.0,0.198,102.16,98.5,82.08,99.0,0.388,2022-12-16
0022200428,1610612737,Atlanta,Hawks,ATL,hawks,240:00,125.1,127.6,101.6,107.1,23.5,20.5,0.61,1.79,19.4,0.135,0.629,0.444,14.006,14.3,0.647,0.695,1.0,0.194,102.16,98.5,82.08,98.0,0.612,2022-12-16
0022200429,1610612765,Detroit,Pistons,DET,pistons,240:00,111.2,113.0,116.5,120.8,-5.3,-7.8,0.564,1.29,16.0,0.333,0.786,0.544,16.726,17.0,0.518,0.573,1.0,0.197,103.2,100.5,83.75,100.0,0.444,2022-12-16
0022200429,1610612758,Sacramento,Kings,SAC,kings,240:00,116.5,120.8,111.2,113.0,5.3,7.8,0.698,2.14,21.6,0.214,0.667,0.456,13.364,13.9,0.598,0.644,1.0,0.195,103.2,100.5,83.75,101.0,0.556,2022-12-16
0022200435,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,99.8,106.8,108.7,108.7,-9.0,-1.9,0.707,1.32,19.6,0.327,0.74,0.535,19.956,21.4,0.528,0.566,1.0,0.196,106.62,103.0,85.83,103.0,0.48,2022-12-16
0022200435,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,108.7,108.7,99.8,106.8,9.0,1.9,0.535,1.44,16.8,0.26,0.673,0.465,15.534,15.5,0.563,0.571,1.0,0.2,106.62,103.0,85.83,103.0,0.52,2022-12-16
0022200443,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,106.8,107.5,102.6,102.8,4.3,4.6,0.763,2.64,19.9,0.22,0.8,0.513,10.219,10.3,0.516,0.544,1.0,0.197,106.96,106.5,88.75,107.0,0.538,2022-12-17
0022200443,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,102.6,102.8,106.8,107.5,-4.3,-4.6,0.441,1.5,11.4,0.2,0.78,0.487,9.409,9.4,0.444,0.513,1.0,0.198,106.96,106.5,88.75,106.0,0.462,2022-12-17
0022200440,1610612739,Cleveland,Cavaliers,CLE,cavaliers,265:00,92.9,99.0,95.8,99.0,-2.9,0.0,0.575,1.77,16.5,0.288,0.8,0.535,12.073,12.9,0.463,0.482,1.0,0.192,95.57,91.02,75.85,101.0,0.502,2022-12-17
0022200440,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,95.8,99.0,92.9,99.0,2.9,0.0,0.528,1.58,14.9,0.2,0.712,0.465,11.61,12.0,0.494,0.514,1.0,0.199,95.57,91.02,75.85,100.0,0.498,2022-12-17
0022200441,1610612745,Houston,Rockets,HOU,rockets,240:00,93.4,99.0,109.9,113.8,-16.5,-14.9,0.528,1.12,13.7,0.509,0.761,0.624,16.706,17.7,0.417,0.462,1.0,0.197,99.56,95.0,79.17,96.0,0.447,2022-12-17
0022200441,1610612757,Portland,Trail Blazers,POR,blazers,240:00,109.9,113.8,93.4,99.0,16.5,14.9,0.5,1.43,15.7,0.239,0.491,0.376,14.38,14.9,0.547,0.573,1.0,0.192,99.56,95.0,79.17,94.0,0.553,2022-12-17
0022200444,1610612756,Phoenix,Suns,PHX,suns,240:00,122.4,124.2,119.1,121.3,3.3,2.9,0.59,2.88,17.8,0.286,0.818,0.5,8.299,8.4,0.56,0.6,1.0,0.199,96.06,94.5,78.75,95.0,0.507,2022-12-17
0022200444,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,119.1,121.3,122.4,124.2,-3.3,-2.9,0.6,1.59,21.3,0.182,0.714,0.5,17.76,18.1,0.675,0.689,1.0,0.197,96.06,94.5,78.75,94.0,0.493,2022-12-17
0022200439,1610612759,San Antonio,Spurs,SAS,spurs,240:00,99.5,103.1,113.1,114.4,-13.6,-11.4,0.879,1.71,21.1,0.292,0.773,0.522,16.745,17.3,0.494,0.552,1.0,0.201,99.82,97.5,81.25,98.0,0.464,2022-12-17
0022200439,1610612748,Miami,Heat,MIA,heat,240:00,113.1,114.4,99.5,103.1,13.6,11.4,0.595,1.79,19.1,0.227,0.708,0.478,14.268,14.4,0.579,0.602,1.0,0.194,99.82,97.5,81.25,97.0,0.536,2022-12-17
0022200438,1610612746,LA,Clippers,LAC,clippers,240:00,102.6,104.1,94.2,95.9,8.4,8.2,0.514,1.36,14.6,0.278,0.792,0.52,14.079,14.3,0.5,0.523,1.0,0.197,99.08,97.5,81.25,98.0,0.522,2022-12-17
0022200438,1610612764,Washington,Wizards,WAS,wizards,240:00,94.2,95.9,102.6,104.1,-8.4,-8.2,0.556,1.25,15.9,0.208,0.722,0.48,16.207,16.5,0.482,0.518,1.0,0.197,99.08,97.5,81.25,97.0,0.478,2022-12-17
0022200442,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,129.7,128.1,101.4,102.1,28.3,26.0,0.625,2.0,21.5,0.395,0.837,0.63,15.816,15.6,0.633,0.648,1.0,0.198,95.24,95.5,79.58,96.0,0.64,2022-12-17
0022200442,1610612762,Utah,Jazz,UTA,jazz,240:00,101.4,102.1,129.7,128.1,-28.3,-26.0,0.615,1.71,19.0,0.163,0.605,0.37,14.638,14.7,0.547,0.547,1.0,0.199,95.24,95.5,79.58,95.0,0.36,2022-12-17
0022200451,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,113.7,115.5,110.8,113.6,2.8,1.9,0.63,3.22,20.8,0.184,0.741,0.476,8.598,8.7,0.56,0.585,1.0,0.199,105.12,103.0,85.83,103.0,0.521,2022-12-18
0022200451,1610612764,Washington,Wizards,WAS,wizards,240:00,110.8,113.6,113.7,115.5,-2.8,-1.9,0.545,2.4,17.2,0.259,0.816,0.524,9.473,9.7,0.516,0.554,1.0,0.199,105.12,103.0,85.83,103.0,0.479,2022-12-18
0022200445,1610612738,Boston,Celtics,BOS,celtics,240:00,88.3,90.2,93.7,94.1,-5.5,-3.9,0.71,1.29,16.0,0.283,0.868,0.558,16.309,16.7,0.416,0.468,1.0,0.2,102.8,101.5,84.58,102.0,0.486,2022-12-18
0022200445,1610612753,Orlando,Magic,ORL,magic,240:00,93.7,94.1,88.3,90.2,5.5,3.9,0.606,1.54,15.7,0.132,0.717,0.442,12.826,12.9,0.453,0.503,1.0,0.199,102.8,101.5,84.58,101.0,0.514,2022-12-18
0022200450,1610612743,Denver,Nuggets,DEN,nuggets,240:00,110.2,111.2,109.4,108.5,0.8,2.7,0.767,2.36,21.2,0.339,0.782,0.559,12.968,13.1,0.516,0.546,1.0,0.198,106.54,106.5,88.75,107.0,0.532,2022-12-18
0022200450,1610612766,Charlotte,Hornets,CHA,hornets,240:00,109.4,108.5,110.2,111.2,-0.8,-2.7,0.634,2.36,18.2,0.218,0.661,0.441,10.464,10.4,0.49,0.542,1.0,0.198,106.54,106.5,88.75,106.0,0.468,2022-12-18
0022200449,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,145.6,148.5,121.7,124.8,23.9,23.8,0.667,2.92,26.2,0.219,0.795,0.553,12.616,12.9,0.787,0.798,1.0,0.196,103.3,101.0,84.17,101.0,0.589,2022-12-18
0022200449,1610612741,Chicago,Bulls,CHI,bulls,240:00,121.7,124.8,145.6,148.5,-23.9,-23.8,0.674,2.82,22.1,0.205,0.781,0.447,10.622,10.9,0.614,0.639,1.0,0.197,103.3,101.0,84.17,101.0,0.411,2022-12-18
0022200447,1610612765,Detroit,Pistons,DET,pistons,240:00,119.8,123.5,125.1,125.3,-5.3,-1.8,0.476,2.22,15.2,0.313,0.842,0.547,8.914,9.2,0.523,0.588,1.0,0.198,100.04,98.5,82.08,98.0,0.479,2022-12-18
0022200447,1610612751,Brooklyn,Nets,BKN,nets,240:00,125.1,125.3,119.8,123.5,5.3,1.8,0.591,2.0,20.1,0.158,0.688,0.453,13.115,13.1,0.644,0.688,1.0,0.198,100.04,98.5,82.08,99.0,0.521,2022-12-18
0022200446,1610612754,Indiana,Pacers,IND,pacers,240:00,102.8,107.1,111.0,111.2,-8.2,-4.2,0.513,1.33,14.8,0.309,0.681,0.48,14.546,15.2,0.506,0.529,1.0,0.195,100.66,98.5,82.08,99.0,0.439,2022-12-18
0022200446,1610612752,New York,Knicks,NYK,knicks,240:00,111.0,111.2,102.8,107.1,8.2,4.2,0.333,0.81,10.4,0.319,0.691,0.52,16.293,16.3,0.518,0.567,1.0,0.2,100.66,98.5,82.08,98.0,0.561,2022-12-18
0022200448,1610612761,Toronto,Raptors,TOR,raptors,240:00,109.3,113.4,129.3,129.9,-20.1,-16.5,0.525,1.5,15.0,0.397,0.625,0.49,13.905,14.4,0.489,0.525,1.0,0.195,99.06,97.0,80.83,97.0,0.39,2022-12-18
0022200448,1610612744,Golden State,Warriors,GSW,warriors,240:00,129.3,129.9,109.3,113.4,20.1,16.5,0.721,1.82,22.1,0.375,0.603,0.51,17.447,17.5,0.642,0.682,1.0,0.201,99.06,97.0,80.83,97.0,0.61,2022-12-18
0022200453,1610612755,Philadelphia,76ers,PHI,sixers,265:00,100.1,101.0,97.3,99.0,2.8,2.0,0.688,1.38,16.9,0.163,0.75,0.465,15.402,15.5,0.494,0.566,1.0,0.2,94.04,92.83,77.36,103.0,0.499,2022-12-19
0022200453,1610612761,Toronto,Raptors,TOR,raptors,265:00,97.3,99.0,100.1,101.0,-2.8,-2.0,0.649,1.5,17.5,0.25,0.837,0.535,15.414,15.7,0.483,0.522,1.0,0.199,94.04,92.83,77.36,102.0,0.501,2022-12-19
0022200460,1610612758,Sacramento,Kings,SAC,kings,240:00,111.6,112.3,115.6,116.8,-4.0,-4.6,0.511,2.88,16.5,0.207,0.694,0.43,7.502,7.5,0.537,0.548,1.0,0.201,107.38,106.5,88.75,106.0,0.441,2022-12-19
0022200460,1610612766,Charlotte,Hornets,CHA,hornets,240:00,115.6,116.8,111.6,112.3,4.0,4.6,0.531,1.86,17.9,0.306,0.793,0.57,12.949,13.1,0.568,0.595,1.0,0.2,107.38,106.5,88.75,107.0,0.559,2022-12-19
0022200459,1610612756,Phoenix,Suns,PHX,suns,240:00,133.3,135.4,104.5,107.2,28.7,28.2,0.457,2.33,15.7,0.367,0.72,0.545,9.225,9.4,0.602,0.628,1.0,0.199,98.52,96.5,80.42,96.0,0.631,2022-12-19
0022200459,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,104.5,107.2,133.3,135.4,-28.7,-28.2,0.333,0.87,10.6,0.28,0.633,0.455,15.078,15.5,0.517,0.55,1.0,0.195,98.52,96.5,80.42,97.0,0.369,2022-12-19
0022200452,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,121.5,120.8,96.9,98.0,24.5,22.8,0.558,1.04,18.7,0.214,0.689,0.539,22.899,22.8,0.721,0.749,1.0,0.197,101.28,101.0,84.17,101.0,0.682,2022-12-19
0022200452,1610612762,Utah,Jazz,UTA,jazz,240:00,96.9,98.0,121.5,120.8,-24.5,-22.8,0.528,1.36,14.0,0.311,0.786,0.461,13.709,13.9,0.441,0.48,1.0,0.2,101.28,101.0,84.17,101.0,0.318,2022-12-19
0022200455,1610612745,Houston,Rockets,HOU,rockets,240:00,102.3,105.0,122.3,122.8,-20.0,-17.8,0.575,2.09,16.2,0.344,0.684,0.475,10.717,11.0,0.452,0.488,1.0,0.201,102.0,100.5,83.75,100.0,0.407,2022-12-19
0022200455,1610612759,San Antonio,Spurs,SAS,spurs,240:00,122.3,122.8,102.3,105.0,20.0,17.8,0.652,1.58,21.4,0.316,0.656,0.525,18.745,18.8,0.657,0.679,1.0,0.201,102.0,100.5,83.75,101.0,0.593,2022-12-19
0022200457,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,110.6,113.3,122.3,121.9,-11.7,-8.6,0.714,2.0,19.4,0.35,0.763,0.51,13.946,14.3,0.515,0.543,1.0,0.199,106.1,105.0,87.5,105.0,0.432,2022-12-19
0022200457,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,122.3,121.9,110.6,113.3,11.7,8.6,0.578,1.44,18.8,0.237,0.65,0.49,17.202,17.1,0.636,0.676,1.0,0.197,106.1,105.0,87.5,105.0,0.568,2022-12-19
0022200456,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,114.2,119.6,108.6,109.3,5.7,10.3,0.452,1.73,14.7,0.24,0.766,0.495,10.831,11.3,0.539,0.583,1.0,0.192,99.6,97.0,80.83,97.0,0.531,2022-12-19
0022200456,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,108.6,109.3,114.2,119.6,-5.7,-10.3,0.742,1.44,17.9,0.234,0.76,0.505,16.387,16.5,0.533,0.591,1.0,0.199,99.6,97.0,80.83,97.0,0.469,2022-12-19
0022200454,1610612737,Atlanta,Hawks,ATL,hawks,240:00,118.0,126.0,120.2,123.8,-2.2,2.2,0.604,2.9,20.5,0.229,0.692,0.47,9.363,10.0,0.574,0.613,1.0,0.197,105.4,100.5,83.75,100.0,0.493,2022-12-19
0022200454,1610612753,Orlando,Magic,ORL,magic,240:00,120.2,123.8,118.0,126.0,2.2,-2.2,0.644,3.63,20.3,0.308,0.771,0.53,7.692,7.9,0.537,0.59,1.0,0.2,105.4,100.5,83.75,101.0,0.507,2022-12-19
0022200458,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,116.8,123.0,121.9,119.8,-5.1,3.2,0.5,1.67,14.7,0.333,0.652,0.485,11.398,12.0,0.517,0.59,1.0,0.196,102.26,100.5,83.75,100.0,0.503,2022-12-19
0022200458,1610612757,Portland,Trail Blazers,POR,blazers,240:00,121.9,119.8,116.8,123.0,5.1,-3.2,0.591,1.63,18.7,0.348,0.667,0.515,16.123,15.8,0.591,0.622,1.0,0.201,102.26,100.5,83.75,101.0,0.497,2022-12-19
0022200465,1610612743,Denver,Nuggets,DEN,nuggets,240:00,101.0,105.0,91.7,90.1,9.3,14.9,0.7,1.65,19.3,0.333,0.833,0.569,16.346,17.0,0.506,0.525,1.0,0.198,101.62,100.5,83.75,100.0,0.532,2022-12-20
0022200465,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,91.7,90.1,101.0,105.0,-9.3,-14.9,0.694,1.56,19.0,0.167,0.667,0.431,16.123,15.8,0.475,0.504,1.0,0.2,101.62,100.5,83.75,101.0,0.468,2022-12-20
0022200464,1610612756,Phoenix,Suns,PHX,suns,240:00,114.2,114.6,116.2,116.5,-2.0,-1.9,0.634,1.86,18.9,0.34,0.723,0.526,14.529,14.6,0.534,0.565,1.0,0.201,96.82,96.5,80.42,96.0,0.449,2022-12-20
0022200464,1610612764,Washington,Wizards,WAS,wizards,240:00,116.2,116.5,114.2,114.6,2.0,1.9,0.579,2.2,17.1,0.277,0.66,0.474,10.28,10.3,0.544,0.587,1.0,0.199,96.82,96.5,80.42,97.0,0.551,2022-12-20
0022200462,1610612748,Miami,Heat,MIA,heat,240:00,111.4,108.4,118.3,118.9,-6.9,-10.5,0.684,2.0,20.4,0.2,0.765,0.443,14.057,13.7,0.562,0.582,1.0,0.201,94.02,95.0,79.17,95.0,0.453,2022-12-20
0022200462,1610612741,Chicago,Bulls,CHI,bulls,240:00,118.3,118.9,111.4,108.4,6.9,10.5,0.6,1.41,19.3,0.235,0.8,0.557,17.79,17.9,0.637,0.676,1.0,0.199,94.02,95.0,79.17,95.0,0.547,2022-12-20
0022200463,1610612752,New York,Knicks,NYK,knicks,240:00,133.2,134.7,98.2,97.9,35.0,36.8,0.6,2.25,19.3,0.409,0.872,0.627,12.111,12.2,0.615,0.653,1.0,0.196,97.4,97.0,80.83,98.0,0.666,2022-12-20
0022200463,1610612744,Golden State,Warriors,GSW,warriors,240:00,98.2,97.9,133.2,134.7,-35.0,-36.8,0.657,1.15,18.7,0.128,0.591,0.373,20.894,20.8,0.554,0.59,1.0,0.199,97.4,97.0,80.83,96.0,0.334,2022-12-20
0022200461,1610612765,Detroit,Pistons,DET,pistons,240:00,113.4,116.8,124.3,131.3,-10.9,-14.4,0.537,1.57,17.1,0.273,0.667,0.484,14.303,14.7,0.562,0.598,1.0,0.198,99.62,95.5,79.58,95.0,0.466,2022-12-20
0022200461,1610612762,Utah,Jazz,UTA,jazz,240:00,124.3,131.3,113.4,116.8,10.9,14.4,0.574,2.25,19.2,0.333,0.727,0.516,11.839,12.5,0.613,0.622,1.0,0.194,99.62,95.5,79.58,96.0,0.534,2022-12-20
0022200469,1610612738,Boston,Celtics,BOS,celtics,240:00,107.7,108.7,112.5,113.6,-4.9,-4.9,0.667,1.53,16.8,0.453,0.759,0.593,16.346,16.5,0.45,0.5,1.0,0.2,103.98,103.0,85.83,103.0,0.506,2022-12-21
0022200469,1610612754,Indiana,Pacers,IND,pacers,240:00,112.5,113.6,107.7,108.7,4.9,4.9,0.587,1.93,18.9,0.241,0.547,0.407,13.467,13.6,0.561,0.574,1.0,0.198,103.98,103.0,85.83,103.0,0.494,2022-12-21
0022200471,1610612752,New York,Knicks,NYK,knicks,240:00,115.3,119.1,121.9,125.6,-6.6,-6.5,0.595,1.47,19.9,0.333,0.604,0.489,18.494,19.1,0.625,0.632,1.0,0.198,92.3,89.5,74.58,89.0,0.492,2022-12-21
0022200471,1610612761,Toronto,Raptors,TOR,raptors,240:00,121.9,125.6,115.3,119.1,6.6,6.5,0.405,3.4,13.5,0.396,0.667,0.511,5.395,5.6,0.495,0.545,1.0,0.197,92.3,89.5,74.58,90.0,0.508,2022-12-21
0022200476,1610612746,LA,Clippers,LAC,clippers,240:00,111.4,112.5,96.5,95.5,14.8,17.0,0.707,1.07,19.7,0.25,0.804,0.573,23.868,24.1,0.648,0.691,1.0,0.2,110.94,111.0,92.5,112.0,0.582,2022-12-21
0022200476,1610612766,Charlotte,Hornets,CHA,hornets,240:00,96.5,95.5,111.4,112.5,-14.8,-17.0,0.676,1.67,17.3,0.196,0.75,0.427,13.792,13.6,0.451,0.501,1.0,0.2,110.94,111.0,92.5,110.0,0.418,2022-12-21
